id,breed
035f28d8ad34afaf7c8d276d6674bf8f.jpg,shih-tzu
035fe39454c2ddb2f6a37146cacf0ac0.jpg,border_terrier
0360d42966d191a5db4c4bb2e8c66229.jpg,lhasa
0365fe4e3e13a885c6b02ebbbf2d9173.jpg,cairn
0374e657c8b3b55579751adcaa7c8023.jpg,irish_setter
0379145880ad3978f9b80f0dc2c03fba.jpg,afghan_hound
037ac6cbd9c96d70e68917aa059b6aab.jpg,old_english_sheepdog
039bdddd8546f0fafdf984b810d1138b.jpg,saint_bernard
039e61713398f27d027480e4bd0056d1.jpg,leonberg
03ae71ff9e4c5ac97afdfa956ea5e191.jpg,borzoi
03b0e7ace52c10dc4878f60307cdebe3.jpg,saint_bernard
03b7320cf8054e57b499e01d1cde0644.jpg,walker_hound
03b9ab173e5862580909fee10f0ea46d.jpg,miniature_pinscher
03bc1c631e57ba87c85b98efd0912c00.jpg,bedlington_terrier
03bda5c85206a273eb978c7b9483df5f.jpg,eskimo_dog
03c1557464297ffffc8da977c4db7e68.jpg,standard_schnauzer
03c81a2e78dc915bc515fcb8aafd2f6f.jpg,cairn
03ca2c79345f4c27232ed5b0dc2821c2.jpg,otterhound
03cae0a6700c5cc4900e576034361e7a.jpg,groenendael
03da788cc7e5c111575daf04e7e3910c.jpg,toy_poodle
03dc61595ad9dbf49e3998cf586ca8cb.jpg,scottish_deerhound
03dd99e068f1f2283011cc305f5aaa9f.jpg,irish_wolfhound
03ddfa6f292b49e14ed6be5c58246701.jpg,malamute
03dfefdb2939388f7ca9578cb7c4a2b9.jpg,maltese_dog
03e1d2ee5fd90aef036c90a9e7f81177.jpg,bernese_mountain_dog
03eb844e1d5aa5addaab20298b1b70c3.jpg,greater_swiss_mountain_dog
03edf850d74d43b2587991ecb673fb33.jpg,scotch_terrier
03f2301867ca4d744773c4c06aa61d3c.jpg,borzoi
03f2f64aebc483ef8e5e17aba7311aa6.jpg,brabancon_griffon
03f5b638b8f1c83d3097786e40992ff9.jpg,toy_terrier
03f6435dc8a5e760d19e67831c6034fb.jpg,chow
040fef64640b89c53f161b6c5215b78b.jpg,affenpinscher
041a54577da744348d4da8094e882cd9.jpg,flat-coated_retriever
041b3b8a40b587a486276ac15edd9eaf.jpg,samoyed
041d0d6a8d110b35a3795dd5c68f9a36.jpg,american_staffordshire_terrier
04254919cc15c6867cccfd738a926999.jpg,walker_hound
0428e1ae313156ec06dc42096cf1372c.jpg,norwegian_elkhound
042e83e82315bada78f2681d030b0d28.jpg,bull_mastiff
042ecd9a978c2ee48d17f7f781621ac9.jpg,collie
0434ddceef3eea9c757c8e9557a2d698.jpg,english_setter
0440acb104d7346ccc9bba0716603f6a.jpg,norwich_terrier
0440e760e55c4d6bed536fbc0273801a.jpg,soft-coated_wheaten_terrier
044644ffbec4b6d402eb824532478811.jpg,african_hunting_dog
044d904b00ce11cec6e493226c39a4e2.jpg,staffordshire_bullterrier
044efbf8ab3e7195b8ea3c92ef0d48df.jpg,black-and-tan_coonhound
044f7e60953230fa45e4367073d96693.jpg,clumber
0450c3899b7ca7cac31406a52c7bc74e.jpg,soft-coated_wheaten_terrier
0457342c36e7e7d103fa4b286a1d62f8.jpg,english_foxhound
045d421a681a7da04ff668992a8b4c3e.jpg,gordon_setter
045ea2f41120606e2c5ae1315cebfb46.jpg,siberian_husky
046b28d8ac6f7beb3f63159ecaf4cbb6.jpg,papillon
046d8f04a5a42872774110c6a2db1224.jpg,doberman
047d9a7dc7205c76e5487d6fc5f4a666.jpg,ibizan_hound
0484a6cc686a07e1edacd0fb44b1d965.jpg,affenpinscher
0486732311e9d60e8712f1dc33c4ebe0.jpg,bloodhound
0490b67cb414d527d6c21052b1e3b5dd.jpg,welsh_springer_spaniel
0496d4170e295688e8d6929b239dd4fb.jpg,border_terrier
049a406bfac63012d757167c084ced1b.jpg,siberian_husky
04a191172e090876d3f180fc318038f0.jpg,malinois
04a3f5dc6d985601f354ab4434645d83.jpg,greater_swiss_mountain_dog
04b5834c3a969c6308ce157c547bb313.jpg,basenji
04be608c9c005d9aa0224fe08554e4be.jpg,siberian_husky
04c3bdfec0c7f082c7e697c26be9e020.jpg,bloodhound
04cce0cd53c6f01d242a49e43de513a1.jpg,clumber
04d2dc1f2804c748b1aa71954bb45d38.jpg,newfoundland
04d3a777baa532f7558a860393c4537f.jpg,newfoundland
04d4918090b0c2a7b965ff58f13b2ecf.jpg,cardigan
04d50b0dce8b8ee9544d9602df85f722.jpg,bluetick
04d5d382a8a02d68859850dc282d3ac4.jpg,doberman
04d6fe2d5ad29be79083e5c9cf3d9b0d.jpg,welsh_springer_spaniel
04dea47b883acca9bd57c7ea2930524f.jpg,old_english_sheepdog
04e370c8510638ca969a716822444085.jpg,komondor
04e3bb77c15c18fc1ac101d86d612f46.jpg,miniature_pinscher
04ea8788cfa17d01c87ea4cdaa0a330d.jpg,briard
04f59d1b6887cf10e6fd897514623cf3.jpg,chesapeake_bay_retriever
04f69d645182d799dbb54862c19c0f38.jpg,groenendael
04f9e2da4b6f5adb9b9d62eba66ba991.jpg,airedale
04fab70baaf7cd53f8bf78225dbf5409.jpg,walker_hound
04fb4d719e9fe2b6ffe32d9ae7be8a22.jpg,bernese_mountain_dog
050073020e80e4935b53df8d786c8612.jpg,dandie_dinmont
050c59e2063923106443e9fd81683088.jpg,chesapeake_bay_retriever
0512c1a59449a9c8c83c95722028ac90.jpg,basset
05134ea3341a1f4f460168e68ec5765d.jpg,bernese_mountain_dog
0518691772e78ac6805bf006993665a4.jpg,rhodesian_ridgeback
052675b01ae0a4b62e090923d131f4ff.jpg,black-and-tan_coonhound
053106ed091eac5e129225315ef6cfcb.jpg,maltese_dog
0543510e763cbf8fc771a097ffda9984.jpg,bedlington_terrier
054f069e01a809b23a9da31dd8f4841e.jpg,chesapeake_bay_retriever
055429c6fb404af27ac52a08216e6cda.jpg,shih-tzu
055cfac66e5d67756ab05d02baeeb04c.jpg,great_pyrenees
0566a60d7504a6fad4161d0ef2765a34.jpg,beagle
0569f1d79637070f70ca4a62ec510792.jpg,saluki
056b535b441278e83839984f1b1da0a6.jpg,scottish_deerhound
056c314f2a7d119447af259a07eb31df.jpg,vizsla
05719b998e57a11b863a322ecc7652a5.jpg,scottish_deerhound
0581b47e4c3890fb74a5485aa4d008f0.jpg,irish_terrier
058d4bfce39c9f1157ca4c1b019bbf1a.jpg,scottish_deerhound
058ea5b467d08ed978658dc1ad85fb7d.jpg,maltese_dog
05934390044791b8fd2dd2ba9c0b4b36.jpg,appenzeller
0593e37870ee77b0d34508e118bf6670.jpg,italian_greyhound
059513b85ae976a6f591f71bbaae49bf.jpg,eskimo_dog
059a86d50634c78d5a18f918cb0b3f0d.jpg,afghan_hound
05a05cf4c8d6a4f3f780a9112a11999b.jpg,german_shepherd
05a5e6f6b575688dc304ae72635db7b6.jpg,italian_greyhound
05a747c5853defa2420b976a9c0918a2.jpg,bluetick
05b5e17b96409ca6db51edaf28bd3bdc.jpg,west_highland_white_terrier
05bac66dfae763fb86ab6360bd3c6f5f.jpg,kerry_blue_terrier
05beb3230462b740e5c56230eb27a7a4.jpg,kerry_blue_terrier
05c128c8e3ef0c2739f181f9c5677f56.jpg,australian_terrier
05cab78114abb08afcda78ee70222edd.jpg,english_foxhound
05d6e6de49a6999e56de23c4608af441.jpg,saluki
05e25c8ec67962c2ef4dd7b0f6aa3918.jpg,african_hunting_dog
05e3dfffd0b0dca56e6b1d4686e1a6c2.jpg,west_highland_white_terrier
05e93a5604440b065143c81be16cd395.jpg,whippet
05f59d40acf74affda3c8940ba192f42.jpg,leonberg
05fbe54802ffb6d6256abb93381f5cf4.jpg,appenzeller
060112a1a77217039de21f7d0963929d.jpg,dhole
060b163b5ad74c889c47b9f421825cdb.jpg,dingo
061592707868d5ced7ee050cb383072d.jpg,soft-coated_wheaten_terrier
061a378e68e8734682ea9c04a572e2ab.jpg,norwich_terrier
061e9891cd5e77345e3cff761c12db4d.jpg,norfolk_terrier
062131c6c38a1e485091c8c3329d9638.jpg,shih-tzu
06223770cd0968a5fa81b2898e65e34a.jpg,border_collie
06412667e714332186d0cf86375e98fb.jpg,border_terrier
06448bf4366760660b6a7611d93d7533.jpg,bernese_mountain_dog
064dff92e5654a8679f8971a027a4040.jpg,sealyham_terrier
065221667b1ed903e364b9063ee2195b.jpg,lakeland_terrier
06538c8ad646eb2ebbbbdda1c8174899.jpg,afghan_hound
0653d31ae648e2a6628ee3f440729361.jpg,basset
065452ccfffdc6b6f60183bd6c88ba89.jpg,lakeland_terrier
06557d54077c5265ecdcd7273c9c38ca.jpg,shih-tzu
0672592809da7574a87ddcd0ba2f315d.jpg,standard_schnauzer
0672befac9ea0c8fe82c37b5a634d87c.jpg,welsh_springer_spaniel
068314c65cbe67fa4f57283f4f3a801c.jpg,standard_poodle
0685bcc6cdaa954771379d95d339baf6.jpg,pekinese
06ab2182c2a958a5f0de2035f39a0fa7.jpg,great_pyrenees
06ba5a21442ba19190bfe7bfa9def11c.jpg,groenendael
06bd6a364e68b886c085b9b8b8d2b818.jpg,flat-coated_retriever
06c47d61293f2bb51a94040bb4b20799.jpg,italian_greyhound
06c4dbc5b0ea3674bbc752c4ce76819a.jpg,irish_setter
06cceae049531cdb98fe67d912aa58a8.jpg,toy_poodle
06cd8e3fbfe72c34461814239e1deab8.jpg,keeshond
06ce71ab05143b1fe45ba8eeba2e97e4.jpg,pug
06d2d84b936225e6c853a0453cb9c878.jpg,redbone
06d80d6a7aba8bc48606a285bbad0697.jpg,boxer
06e548623971fbdf8c80b0614f811f50.jpg,toy_poodle
06faa041b335551e3ccf3c239d006425.jpg,basenji
06fe22a92fa8dc8f90e7a0f118acad6f.jpg,bernese_mountain_dog
0700d58c82bafe9c4edc81f902178e76.jpg,airedale
07096719a671e1737b829bd1a88f1dbf.jpg,english_foxhound
0709abee3095717f43db409dd7ce769b.jpg,wire-haired_fox_terrier
070e8ff540cc8113939ae5dba4a24f80.jpg,chesapeake_bay_retriever
071652f5f5d0bf00983c075e96ad725f.jpg,japanese_spaniel
0718d39d59d9e3b134446440d69b2058.jpg,weimaraner
07192213791150248bfb5bbe6b0b0373.jpg,basset
0724948de3506f43cda65804efe79b9b.jpg,miniature_poodle
072aa9d6100187288ef00316c8bcdd66.jpg,soft-coated_wheaten_terrier
0734a945cc1ab35a9d2348db42075a99.jpg,bedlington_terrier
073b9a44c4761fa0792943b61b9c812c.jpg,toy_poodle
073bb2f975ee39406e692e33364762a3.jpg,bedlington_terrier
073f0821a0842917e6e97ab322bd63f2.jpg,basenji
0743bfe9525b7a6310a297b11b7e154a.jpg,doberman
07466e87275ed10056a9d2cbb4c733d8.jpg,leonberg
0755a940eac9a9b8cf0328b4be062096.jpg,boston_bull
075a28044780636f48d8571f1d32f73d.jpg,bull_mastiff
0769e276e8b9b992a3fcd6a10deee6a7.jpg,bernese_mountain_dog
076d31a2f676671e4427cc485b9d2918.jpg,clumber
0773acd6874a703b966367d4d27cac71.jpg,kuvasz
07751d1687e0233ff638889d8b365709.jpg,whippet
0779e164a5bed1119e36e622107c6a77.jpg,pomeranian
079509ceab0968ce07cffa0df479f1b0.jpg,doberman
079a7ad36b46704c28d88c4aa183c28e.jpg,english_foxhound
079e17a742380d333950962f2c83ffd2.jpg,dingo
079f6255a19fdbaa75fb2a902bca894c.jpg,clumber
07a0214fa84969b5256bf7d20f1b3a9b.jpg,siberian_husky
07a215abb3ff16fd19a5b832c8f3408b.jpg,chesapeake_bay_retriever
07a4fcb31d0c6259f5ec21a1f193bc39.jpg,irish_terrier
07b46335006fbbe0328aeb8213b874ce.jpg,curly-coated_retriever
07b5288a0bb8b9cf1a42d281a9451e51.jpg,irish_water_spaniel
07bbf36ce2c7407751219804b3d187ec.jpg,yorkshire_terrier
07c7389196b5dde668d740089f9ebc22.jpg,boxer
07d1dd1576b5e95f448c1213b6812c40.jpg,italian_greyhound
07d6e906eb95f24c53eb92ecc2d47783.jpg,pug
07d7cfbdbd3682cae50902b53c798028.jpg,boston_bull
07ddc3c2188164b1e72ae6615a24419a.jpg,airedale
07e103146c1f4513647ddb9614210320.jpg,cairn
07e12e8064b6b17a94608ba5fd78a72e.jpg,pembroke
07ebe25829d387cef30160285d50e232.jpg,labrador_retriever
07eeb2ef42c6b260684e8cb8e8c4ba70.jpg,tibetan_terrier
07f1b6214597af2f04a27c375a602a0c.jpg,otterhound
07f95d08b40f1402abdab79b1f834e4c.jpg,old_english_sheepdog
080073330bb8954505340cf18159fbb8.jpg,shetland_sheepdog
08098e0a4074f62169ab53f7efe40da2.jpg,pomeranian
080ebefee69f27243b185c113052963e.jpg,cardigan
080ec59213ed7425b7f8c169955bb9d0.jpg,japanese_spaniel
0811e959c0fa3b1c7af6be4f645a9464.jpg,papillon
08149eb72785553570f74a6effea8d7e.jpg,american_staffordshire_terrier
0815082cf02417e80f4df9dfba17aa13.jpg,wire-haired_fox_terrier
081ee1793b0e0027f8cccf9dc4513d53.jpg,miniature_pinscher
081f6b553afb94d1f192f08cc3ac5762.jpg,wire-haired_fox_terrier
0822709f6f6ea0be1928f52b8eecbc2f.jpg,cardigan
0825e8471e3c9a14dc341bdd8630f05e.jpg,golden_retriever
083820e6dda52da4c0f200ac36f582dc.jpg,yorkshire_terrier
084c4f43ecc2630587de6c3e543525c3.jpg,shetland_sheepdog
084f941981c326f26ea77158fb449c57.jpg,pekinese
08571d6bb5ecf6c9b7a145dc24043088.jpg,dandie_dinmont
0857307dddb1b41288887ef2338af6df.jpg,collie
085b26edb3ee9688d41c4293aafe0162.jpg,irish_wolfhound
085faff5f472098801b371f077b2dc8b.jpg,basset
0861355ea326a82de3aab420d4276e5b.jpg,whippet
08644ddaf5a3ca7f08fcab7561ec4eea.jpg,bernese_mountain_dog
086e8ca78ec3303a8f06df003ecb6612.jpg,chow
08774c223487c1c880b447aae6a7e0b2.jpg,norwegian_elkhound
08782eb5ac167ca5f8feaccb519e9b4e.jpg,cairn
087b211f15ad8095ba90c0be54c1c30d.jpg,great_dane
087cd02ca089fc0f30841a6a89e3a619.jpg,american_staffordshire_terrier
08829c00da02dea80eb491122989492f.jpg,afghan_hound
0883e6cc994d9ba90592f400d502d838.jpg,bloodhound
088be435c5245f79c448812169a30cb5.jpg,italian_greyhound
088cdda83ef0920d130398f7724b391f.jpg,shih-tzu
0891ce3700686a8df5b4bd711be44ea9.jpg,kelpie
08946697b3e50e602d6bea765c8fb9f5.jpg,scottish_deerhound
0895dd35b3afa2a4f8a0b6f3ad98134a.jpg,sealyham_terrier
089bce55f74e34940b3782e11c1bd2b5.jpg,borzoi
089fd270df9e42e3f741452a4e437dc5.jpg,chihuahua
08af52c888b0f5735c3ced810771601d.jpg,blenheim_spaniel
08b49c79fafad70a23c770b1fcaa89ba.jpg,komondor
08e4013c0ddc710c57d1d188bf7c0cfe.jpg,blenheim_spaniel
08e5e75d29184a82a9dada752c9c4afb.jpg,chow
08e99ed86b0ce429fef52a8ca33e1551.jpg,eskimo_dog
08ea34bfdc88f5b1e0eef0b76d832c8e.jpg,cairn
08ea655aa168d87806340c336d07f1c9.jpg,dhole
08ed3bf636ad906f5ddea9ebda22ff98.jpg,briard
09037f0995111a413fd8e976f3680f09.jpg,redbone
091306dd0d110a677fe0de1ad066f160.jpg,sealyham_terrier
092220a7a8081144a7485efb6c087fe2.jpg,papillon
09288e5c39391b780412561163b10bf5.jpg,afghan_hound
092c2cdbf133b201d7d56969bfbcc8f6.jpg,miniature_schnauzer
093a146e173a3fd9ea650b87f08d6222.jpg,samoyed
093fc67079701f48bd1d2e52a684ed9e.jpg,curly-coated_retriever
09438173067ccee8d4a1a45f2f8a8eb6.jpg,redbone
0943d1d4677ab876b52468096baaa2ce.jpg,english_foxhound
0944fbca92fad9a38af10b3d1943cb54.jpg,miniature_pinscher
09477e5059ebb15cad5f37fb3b9b1889.jpg,border_collie
094b97e52d00895fbf6769724e1b0e7d.jpg,miniature_pinscher
0959e919604a931fc1ae379b7a75911a.jpg,irish_wolfhound
095d868f796f86c8258750365a04f2cd.jpg,japanese_spaniel
0964a2558fc9aa293a6a934d49f64968.jpg,silky_terrier
0964e161b379740955fa95d8d4c8697e.jpg,sussex_spaniel
0974b614b86b829821067bd0b1808b8c.jpg,ibizan_hound
097ef8eca8fc340249b0bbc2b745972c.jpg,blenheim_spaniel
098333d51970304787c7061f3e683c5b.jpg,great_pyrenees
09839ef1c5a5a5b3acb61c4093cab07f.jpg,bloodhound
098c50d7ba4f07d9aba8c6162aa70b50.jpg,shetland_sheepdog
098c722479a8288c57b545781d5c54bd.jpg,german_short-haired_pointer
098dc5e173d21c229e6ee565d7666b10.jpg,whippet
0990fe6be15d9d556eac8712db3c8094.jpg,basenji
09927a82d649607a7704ac6043cdfa9a.jpg,west_highland_white_terrier
0995f642fe4baab3cb3534725dfedb75.jpg,australian_terrier
0998eda08cdb14648e444c15f06658af.jpg,kuvasz
099b068027c41251d29f75a311cc5e5c.jpg,french_bulldog
099db37801090ed56bbc95c13d3799b9.jpg,toy_poodle
09a1ea62ffa4b9389c03162bb0b0b572.jpg,saint_bernard
09a6fd935dd1a4dee29b97885cfa9318.jpg,miniature_poodle
09aec2a169942b17d88b4b5f1bba5886.jpg,bluetick
09beb7445a14486752bd25f69e952ebc.jpg,african_hunting_dog
09c62a1ff26b3e83a2d476c2add054b1.jpg,afghan_hound
09c986f317783fb5ae091b334e79ac5a.jpg,pomeranian
09d462e2ad4d8c51d1a8430577891d8a.jpg,irish_terrier
09d497888fd1e6745f67a78269139620.jpg,malamute
09d5ac8026b8a7f7d1acae244765fe24.jpg,airedale
09d7cc03f9e9730bda53b4a590351838.jpg,papillon
09ea184490e5da33eb3d851ee6361941.jpg,redbone
09fc0a4acd13c78c02cdb251f193231d.jpg,walker_hound
0a001d75def0b4352ebde8d07c0850ae.jpg,komondor
0a077ea0c8fa54d95f75e690b2c8196b.jpg,otterhound
0a0c223352985ec154fd604d7ddceabd.jpg,kuvasz
0a135c5ee55edf4bd9631d4e15264788.jpg,komondor
0a13f9596e03a9f87c96aaff6e057048.jpg,redbone
0a1b0b7df2918d543347050ad8b16051.jpg,newfoundland
0a1f8334a9f583cac009dc033c681e47.jpg,kerry_blue_terrier
0a27d304c96918d440e79e6e9e245c3f.jpg,west_highland_white_terrier
0a3f1898556115d6d0931294876cd1d9.jpg,lhasa
0a409042dd36b2c8293c67d4d4ea9ef9.jpg,sealyham_terrier
0a4116a80e753f7b0adf4149f551a3a7.jpg,kelpie
0a438069d5a8a8a079ac131d74c3a366.jpg,dingo
0a4f1e17d720cdff35814651402b7cf4.jpg,afghan_hound
